ticket_id,user_id,date_opened,category,severity,resolution_time_hours
8608,2325,10/3/2024,Technical,Medium,59
8609,2325,11/3/2023,Technical,Low,25
8610,2325,6/25/2024,Billing,Medium,86
8611,2325,8/18/2024,Technical,Medium,78
8612,2326,12/17/2024,Access,Low,44
8613,2326,12/23/2024,Access,Medium,31
8614,2328,8/10/2024,Billing,Medium,28
8615,2328,10/16/2024,Billing,Low,28
8616,2328,8/3/2024,Billing,Medium,19
8617,2328,8/19/2024,Access,Medium,80
8618,2328,6/28/2024,Access,Medium,17
8619,2329,12/8/2024,Technical,Medium,27
8620,2330,12/28/2023,Technical,Low,17
8621,2330,7/13/2024,Billing,Medium,14
8622,2330,6/4/2024,Billing,Low,11
8623,2330,6/4/2024,Billing,Low,3
8624,2330,6/21/2024,Billing,Low,11
8625,2330,6/9/2024,Billing,Low,27
8626,2330,5/26/2024,Technical,Medium,25
8627,2330,6/22/2024,Access,Medium,17
8628,2331,12/10/2024,Technical,Medium,90
8629,2331,11/4/2024,Technical,Medium,94
8630,2331,11/21/2024,Technical,High,30
8631,2331,12/11/2024,Technical,Medium,80
8632,2331,12/22/2024,Technical,Low,17
8633,2331,11/28/2024,Technical,Low,18
8634,2331,11/9/2024,Billing,Medium,118
8635,2331,11/25/2024,Billing,Low,1
8636,2331,12/7/2024,Billing,High,8
8637,2333,7/15/2024,Technical,Medium,17
8638,2333,3/6/2024,Billing,Medium,110
8639,2333,10/29/2024,Access,Medium,12
8640,2334,10/5/2024,Billing,Medium,116
8641,2334,11/4/2024,Technical,Medium,20
8642,2334,9/22/2024,Billing,Low,41
8643,2334,8/18/2024,Technical,Medium,36
8644,2334,9/6/2024,Billing,High,37
8645,2334,4/26/2024,Billing,Low,25
8646,2335,3/15/2024,Technical,Medium,39
8647,2335,12/28/2024,Access,Low,35
8648,2336,5/21/2024,Access,Low,26
8649,2336,6/11/2024,Billing,Medium,29
8650,2336,12/10/2024,Technical,Low,19
8651,2337,7/22/2024,Technical,Low,14
8652,2339,6/10/2024,Access,Low,31
8653,2339,12/28/2024,Billing,Low,10
8654,2339,10/8/2024,Technical,Medium,34
8655,2340,9/16/2024,Access,Medium,28
8656,2340,12/19/2024,Access,Low,30
8657,2340,12/2/2024,Billing,Low,13
8658,2340,10/26/2024,Technical,Medium,95
8659,2341,6/20/2024,Billing,High,41
8660,2341,9/4/2023,Billing,Low,41
8661,2341,8/8/2024,Access,Low,12
8662,2342,5/11/2024,Access,Medium,101
8663,2343,11/18/2023,Technical,Low,4
8664,2343,11/21/2023,Technical,Low,31
8665,2343,11/18/2023,Billing,Low,41
8666,2344,6/19/2024,Access,Medium,15
8667,2344,7/17/2024,Billing,High,8
8668,2344,6/16/2024,Billing,Medium,32
8669,2344,1/17/2024,Technical,Medium,108
8670,2344,11/22/2024,Technical,Low,16
8671,2345,12/21/2024,Technical,Low,39
8672,2345,6/17/2024,Billing,High,52
8673,2345,12/14/2024,Access,Medium,23
8674,2345,11/14/2024,Technical,Low,8
8675,2345,11/30/2024,Technical,Medium,77
8676,2345,6/18/2024,Technical,Medium,18
8677,2345,11/16/2024,Access,Low,6
8678,2345,11/23/2024,Billing,Medium,87
8679,2346,1/9/2024,Technical,Low,13
8680,2346,3/28/2024,Access,Low,24
8681,2346,8/8/2023,Billing,Low,39
8682,2348,12/4/2024,Technical,Medium,106
8683,2348,6/27/2024,Access,Medium,112
8684,2348,8/28/2024,Billing,Low,37
8685,2350,8/14/2023,Access,Low,38
8686,2350,3/29/2024,Billing,High,13
8687,2350,10/9/2023,Billing,Medium,117
8688,2350,5/9/2023,Technical,Medium,104
8689,2352,11/16/2024,Technical,Medium,33
8690,2352,11/13/2024,Technical,Low,44
8691,2352,6/6/2024,Billing,High,10
8692,2352,2/18/2024,Access,Low,21
8693,2352,11/25/2024,Billing,Low,16
8694,2352,12/22/2024,Billing,Low,38
8695,2352,9/24/2023,Billing,Low,46
8696,2352,12/22/2024,Technical,Low,45
8697,2352,4/27/2024,Technical,Low,16
8698,2352,8/6/2024,Technical,Low,29
8699,2353,11/29/2024,Technical,Medium,116
8700,2353,8/8/2024,Technical,Medium,67
8701,2354,12/7/2024,Access,Low,18
8702,2355,6/24/2024,Technical,Low,12
8703,2355,7/4/2024,Billing,Low,10
8704,2355,6/24/2024,Billing,Low,11
8705,2358,2/21/2024,Billing,Low,20
8706,2358,2/12/2024,Billing,Medium,55
8707,2358,12/26/2023,Billing,Medium,18
8708,2359,1/8/2024,Technical,Medium,75
8709,2359,4/30/2023,Technical,Medium,111
8710,2359,8/2/2024,Access,Low,9
8711,2359,12/2/2024,Technical,Medium,36
8712,2360,6/6/2023,Billing,High,49
8713,2360,6/17/2023,Billing,Low,38
8714,2360,6/18/2023,Billing,Low,5
8715,2360,6/25/2023,Billing,Low,45
8716,2360,7/1/2023,Billing,High,46
8717,2360,6/23/2023,Access,Low,24
8718,2360,6/5/2023,Technical,High,10
8719,2360,7/4/2023,Technical,Low,31
8720,2360,7/4/2023,Billing,Low,19
8721,2360,7/7/2023,Billing,High,16
8722,2361,11/5/2023,Technical,Low,17
8723,2361,4/4/2024,Access,Medium,30
8724,2361,5/5/2024,Billing,Medium,117
8725,2362,11/16/2024,Billing,Low,28
8726,2362,8/15/2024,Technical,Low,47
8727,2362,7/12/2024,Access,Medium,107
8728,2362,11/17/2024,Access,High,14
8729,2363,10/4/2024,Technical,Low,13
8730,2363,12/23/2024,Technical,Low,41
8731,2363,11/23/2024,Billing,Low,36
8732,2363,12/30/2024,Billing,Low,16
8733,2363,11/2/2024,Billing,High,9
8734,2364,4/24/2024,Access,Medium,70
8735,2365,8/30/2024,Technical,Medium,96
8736,2365,8/22/2024,Technical,Low,33
8737,2366,1/9/2024,Technical,High,45
8738,2367,5/22/2024,Access,Low,18
8739,2367,8/12/2024,Access,Medium,68
8740,2367,8/15/2024,Technical,Medium,99
8741,2367,12/27/2024,Access,Medium,63
8742,2367,11/7/2024,Billing,Low,3
8743,2368,11/8/2024,Billing,Low,21
8744,2369,2/10/2024,Access,Medium,36
8745,2369,9/26/2024,Technical,Low,10
8746,2369,4/18/2024,Technical,Low,29
8747,2370,1/16/2024,Technical,High,57
8748,2370,2/22/2024,Technical,Low,31
8749,2370,10/25/2023,Billing,Low,38
8750,2370,3/24/2024,Technical,Medium,29
8751,2370,6/3/2024,Billing,Medium,34
8752,2370,8/20/2024,Technical,Medium,52
8753,2370,8/21/2023,Billing,High,16
8754,2370,4/13/2024,Billing,Medium,81
8755,2370,10/31/2023,Technical,Low,45
8756,2370,12/8/2023,Billing,Low,2
8757,2370,11/26/2023,Billing,High,10
8758,2371,7/31/2023,Technical,Low,46
8759,2371,4/12/2024,Billing,Medium,75
8760,2371,7/28/2024,Technical,Low,19
8761,2371,1/30/2024,Access,Medium,116
8762,2372,11/22/2024,Billing,Medium,63
8763,2372,10/31/2024,Billing,Low,2
8764,2372,11/4/2024,Technical,Low,40
8765,2372,11/6/2024,Technical,Medium,101
8766,2372,12/8/2024,Billing,Low,1
8767,2372,12/28/2024,Technical,High,21
8768,2372,12/1/2024,Technical,Low,32
8769,2372,6/17/2024,Billing,High,32
8770,2372,12/12/2024,Billing,Low,42
8771,2372,11/15/2024,Technical,Low,4
8772,2373,12/11/2024,Access,Low,17
8773,2374,11/25/2024,Technical,Low,44
8774,2374,9/18/2024,Technical,Medium,69
8775,2374,5/17/2024,Access,Low,28
8776,2375,10/23/2024,Technical,High,11
8777,2375,8/19/2024,Technical,Medium,37
8778,2375,8/2/2024,Billing,Low,3
8779,2375,6/11/2024,Billing,High,38
8780,2376,8/28/2024,Technical,Low,29
8781,2376,12/26/2024,Technical,Low,37
8782,2377,11/17/2024,Technical,Low,29
8783,2377,11/6/2024,Technical,Medium,26
8784,2377,10/6/2024,Technical,Low,7
8785,2378,5/24/2024,Technical,Medium,79
8786,2378,4/5/2024,Technical,Low,3
8787,2380,5/24/2024,Access,Low,17
8788,2380,8/2/2024,Billing,Low,32
8789,2380,3/17/2024,Technical,Low,8
8790,2381,11/14/2024,Technical,Low,16
8791,2381,11/7/2024,Technical,Medium,83
8792,2381,11/2/2024,Technical,Low,20
8793,2381,8/17/2024,Billing,Low,32
8794,2381,11/4/2024,Technical,Medium,48
8795,2381,10/8/2024,Billing,Low,4
8796,2382,6/11/2024,Technical,Low,34
8797,2382,6/18/2024,Technical,Medium,26
8798,2382,7/24/2024,Technical,Low,45
8799,2382,6/19/2024,Billing,Medium,45
8800,2382,6/28/2024,Billing,Low,15
8801,2383,2/4/2024,Billing,Low,23
8802,2383,4/12/2024,Billing,High,39
8803,2384,7/13/2024,Access,Low,28
8804,2384,5/11/2024,Billing,Low,29
8805,2384,1/16/2024,Technical,Medium,73
8806,2384,11/19/2023,Access,Medium,104
8807,2384,3/8/2024,Billing,Low,36
8808,2386,7/20/2024,Technical,High,62
8809,2386,5/4/2024,Technical,Medium,43
8810,2386,11/11/2024,Access,Medium,109
8811,2386,9/16/2024,Access,Low,6
8812,2386,8/16/2024,Billing,Low,28
8813,2387,9/1/2024,Technical,Low,26
8814,2387,8/22/2023,Access,Medium,114
8815,2387,3/10/2023,Access,Low,7
8816,2387,11/22/2024,Technical,Low,44
8817,2387,7/31/2024,Access,Low,16
8818,2388,8/31/2023,Access,High,23
8819,2388,7/16/2024,Technical,Low,14
8820,2388,9/27/2023,Technical,High,52
8821,2389,12/5/2023,Billing,Low,1
8822,2389,10/13/2023,Billing,Medium,114
8823,2389,11/27/2023,Technical,Low,29
8824,2389,11/14/2023,Billing,Medium,80
8825,2389,12/7/2023,Technical,Medium,45
8826,2389,10/19/2023,Billing,Low,8
8827,2389,11/10/2023,Billing,Medium,38
8828,2389,10/19/2023,Technical,Medium,47
8829,2389,12/2/2023,Technical,Low,19
8830,2389,11/1/2023,Access,Low,39
8831,2389,11/25/2023,Billing,Low,3
8832,2390,9/17/2024,Technical,Medium,98
8833,2390,7/28/2024,Billing,Low,1
8834,2390,10/31/2024,Access,Low,9
8835,2391,11/10/2024,Billing,Medium,70
8836,2391,12/15/2024,Technical,Medium,61
8837,2391,11/20/2024,Access,High,11
8838,2392,12/24/2024,Billing,Medium,25
8839,2393,12/16/2024,Billing,High,49
8840,2393,12/25/2024,Access,Low,24
8841,2393,12/29/2024,Access,Medium,100
8842,2394,5/11/2024,Access,High,49
8843,2394,9/6/2024,Technical,Medium,26
8844,2396,8/23/2024,Technical,Medium,92
8845,2396,10/4/2024,Access,Medium,87
8846,2397,3/23/2023,Billing,Low,47
8847,2397,3/28/2023,Billing,Low,15
8848,2397,4/24/2023,Billing,High,31
8849,2397,3/9/2023,Access,Low,44
8850,2397,4/15/2023,Technical,Low,5
8851,2397,1/27/2023,Billing,Low,15
8852,2398,12/23/2023,Billing,Medium,85
8853,2398,9/22/2023,Access,Medium,76
8854,2398,2/22/2024,Technical,Low,24
8855,2399,10/25/2024,Technical,High,36
8856,2399,10/13/2024,Billing,Medium,38
8857,2399,8/27/2024,Billing,Medium,31
8858,2399,4/18/2024,Access,Low,41
8859,2399,6/29/2024,Access,High,63
8860,2400,7/13/2024,Access,Medium,19
8861,2400,2/15/2024,Technical,Medium,114
8862,2401,4/26/2024,Technical,Medium,36
8863,2401,4/25/2024,Billing,High,32
8864,2401,5/17/2024,Technical,Low,20
8865,2401,12/10/2023,Technical,Low,26
8866,2401,4/27/2024,Access,Low,34
8867,2401,3/11/2024,Billing,Medium,110
8868,2402,4/1/2024,Billing,Medium,105
8869,2402,5/20/2024,Billing,Medium,72
8870,2402,12/26/2024,Billing,Low,29
8871,2403,12/20/2024,Access,Medium,43
8872,2403,6/16/2024,Billing,Medium,48
8873,2403,9/11/2024,Access,High,33
8874,2403,6/18/2024,Technical,Low,40
8875,2403,4/15/2024,Access,Medium,73
8876,2405,7/19/2023,Technical,Low,16
8877,2405,8/31/2023,Billing,Medium,34
8878,2405,3/16/2023,Billing,High,54
8879,2405,10/25/2023,Technical,Medium,98
8880,2405,12/30/2023,Billing,Low,11
8881,2406,6/12/2024,Billing,Medium,37
8882,2406,6/30/2024,Billing,Low,47
8883,2406,7/28/2024,Billing,Medium,45
8884,2406,7/15/2024,Technical,Medium,85
8885,2406,8/4/2024,Technical,Low,5
8886,2406,6/18/2024,Technical,Medium,84
8887,2406,7/7/2024,Billing,Low,35
8888,2406,6/5/2024,Technical,Low,20
8889,2406,8/6/2024,Billing,Medium,110
8890,2407,4/29/2024,Technical,Medium,27
8891,2407,12/15/2024,Access,Medium,99
8892,2407,3/31/2023,Technical,Low,29
8893,2407,9/16/2023,Technical,Medium,17
8894,2408,9/15/2024,Access,Low,19
8895,2408,10/14/2024,Access,Low,2
8896,2408,9/9/2024,Billing,Medium,39
8897,2408,8/13/2024,Billing,Medium,74
8898,2408,10/11/2024,Billing,High,40
8899,2409,10/8/2024,Technical,Low,44
8900,2409,12/16/2024,Access,Low,34
8901,2410,12/10/2023,Technical,Medium,29
8902,2410,11/1/2023,Billing,High,63
8903,2410,12/8/2023,Access,High,25
8904,2410,9/2/2023,Billing,Medium,78
8905,2410,10/22/2023,Technical,Low,11
8906,2410,11/6/2023,Technical,Medium,24
8907,2410,7/29/2023,Technical,Low,31
8908,2410,11/20/2023,Access,Low,38
8909,2411,1/17/2024,Technical,Low,23
8910,2411,2/4/2024,Access,Medium,15
8911,2411,2/18/2024,Technical,Low,9
8912,2411,6/15/2024,Access,Low,31
8913,2412,12/21/2024,Billing,Medium,101
8914,2412,10/4/2024,Technical,Low,35
8915,2412,8/5/2024,Access,Medium,67
8916,2412,11/1/2024,Access,Low,22
8917,2412,10/21/2024,Technical,Low,14
8918,2414,2/23/2024,Technical,Medium,54
8919,2414,2/16/2024,Billing,Low,39
8920,2414,4/2/2024,Billing,Low,9
8921,2414,3/28/2024,Technical,Low,42
8922,2414,5/9/2024,Technical,Medium,113
8923,2414,4/15/2024,Billing,Medium,116
8924,2414,4/10/2024,Billing,Medium,51
8925,2415,3/17/2024,Technical,Medium,59
8926,2415,8/21/2024,Billing,Medium,76
8927,2415,4/11/2024,Access,High,38
8928,2416,12/16/2024,Technical,Medium,99
8929,2416,12/13/2024,Technical,Low,2
8930,2416,7/30/2024,Technical,Low,17
8931,2416,6/28/2024,Access,Medium,110
8932,2416,11/13/2024,Technical,Low,38
8933,2416,11/5/2024,Billing,Low,33
8934,2416,11/18/2024,Billing,Low,22
8935,2416,12/11/2024,Technical,Low,2
8936,2416,11/11/2024,Billing,Low,43
8937,2416,12/11/2024,Billing,High,28
8938,2416,10/24/2024,Billing,Medium,96
8939,2417,12/18/2024,Access,Medium,40
8940,2420,10/15/2024,Access,Medium,112
8941,2420,12/5/2024,Access,Low,46
8942,2420,12/24/2024,Access,Low,22
8943,2420,12/13/2024,Technical,Medium,87
8944,2421,12/30/2024,Access,Low,3
8945,2421,12/13/2024,Technical,Low,38
8946,2421,12/28/2024,Technical,Low,27
8947,2421,12/2/2024,Billing,Low,11
8948,2421,12/12/2024,Access,High,51
8949,2422,10/21/2024,Billing,Low,42
8950,2422,11/9/2024,Billing,Medium,20
8951,2422,10/25/2024,Technical,Low,44
8952,2422,11/7/2024,Billing,High,26
8953,2422,9/24/2024,Technical,High,35
8954,2422,10/22/2024,Billing,Medium,96
8955,2422,11/5/2024,Billing,Medium,45
8956,2422,11/7/2024,Billing,Medium,82
8957,2422,10/7/2024,Technical,Medium,13
8958,2423,10/17/2023,Billing,Medium,70
8959,2423,2/26/2024,Access,Low,29
8960,2423,2/25/2024,Technical,Medium,109
8961,2423,2/27/2024,Billing,Low,7
8962,2423,3/17/2024,Access,Low,43
8963,2423,2/26/2024,Billing,Low,20
8964,2424,6/14/2024,Technical,High,29
8965,2424,1/8/2024,Billing,Low,41
8966,2424,7/18/2024,Technical,High,20
8967,2426,5/29/2024,Technical,Low,21
8968,2426,4/21/2024,Technical,Low,11
8969,2426,4/2/2024,Billing,Medium,28
8970,2426,5/7/2024,Access,Low,22
8971,2427,5/6/2024,Access,Medium,36
8972,2427,6/6/2024,Access,Low,12
8973,2427,8/30/2024,Technical,Medium,53
8974,2427,8/14/2024,Technical,High,44
8975,2428,4/22/2024,Access,Low,11
8976,2428,10/10/2024,Billing,High,43
8977,2428,1/11/2024,Technical,High,32
8978,2428,8/21/2024,Access,Medium,51
8979,2428,9/12/2024,Technical,Low,35
8980,2429,10/28/2024,Access,Medium,68
8981,2429,8/22/2024,Technical,High,19
8982,2429,10/14/2024,Billing,Low,36
8983,2430,10/15/2024,Technical,Low,28
8984,2430,8/13/2024,Billing,Low,11
8985,2431,9/25/2024,Technical,Low,31
8986,2431,2/4/2024,Access,Low,45
8987,2432,5/2/2024,Billing,Low,38
8988,2432,12/18/2023,Technical,Low,28
8989,2432,7/28/2024,Access,Low,6
8990,2433,11/7/2024,Billing,Medium,92
8991,2433,12/8/2024,Access,Medium,110
8992,2433,10/25/2024,Technical,High,43
8993,2433,12/22/2024,Billing,Low,39
8994,2433,10/17/2024,Technical,Medium,86
8995,2434,6/10/2024,Technical,Medium,13
8996,2434,11/17/2024,Technical,Low,5
8997,2434,11/7/2024,Access,Low,16
8998,2435,3/4/2024,Technical,Low,12
8999,2435,3/14/2024,Access,Medium,55
9000,2435,6/17/2024,Access,Low,20
9001,2436,7/30/2024,Technical,Medium,52
9002,2436,10/15/2024,Access,Low,32
9003,2436,9/2/2024,Billing,Medium,35
9004,2436,8/14/2024,Technical,Low,14
9005,2436,11/6/2024,Technical,High,4
9006,2437,2/17/2024,Technical,Low,15
9007,2437,6/15/2023,Technical,Low,20
9008,2437,8/11/2024,Access,Medium,74
9009,2437,10/11/2023,Access,High,55
9010,2437,5/9/2024,Access,Low,37
9011,2440,6/21/2024,Billing,Low,21
9012,2440,5/29/2023,Technical,Low,45
9013,2440,6/26/2024,Access,Medium,43
9014,2440,2/6/2024,Technical,Low,34
9015,2440,3/24/2024,Access,High,54
9016,2441,1/23/2024,Access,High,25
9017,2441,12/29/2024,Billing,Medium,33
9018,2441,4/6/2024,Billing,Medium,70
9019,2441,11/20/2024,Technical,Medium,81
9020,2441,12/13/2024,Technical,Medium,21
9021,2441,5/8/2024,Billing,Low,10
9022,2441,11/26/2024,Technical,Low,33
9023,2441,11/12/2024,Billing,Low,32
9024,2441,11/30/2024,Technical,Low,38
9025,2442,11/15/2024,Billing,Medium,99
9026,2442,6/22/2024,Billing,Medium,118
9027,2442,12/6/2024,Billing,High,35
9028,2442,11/6/2024,Technical,Medium,27
9029,2442,12/13/2024,Technical,High,42
9030,2442,12/19/2024,Billing,Medium,31
9031,2442,6/10/2024,Billing,Low,16
9032,2442,12/20/2024,Billing,Low,24
9033,2442,11/17/2024,Technical,High,13
9034,2442,11/17/2024,Billing,Medium,31
9035,2443,10/5/2024,Technical,High,44
9036,2443,11/23/2024,Billing,Low,5
9037,2444,9/21/2024,Access,Medium,101
9038,2444,11/6/2024,Billing,Medium,78
9039,2445,7/6/2023,Access,Medium,82
9040,2445,3/8/2024,Access,Medium,53
9041,2445,8/23/2023,Access,Low,13
9042,2445,10/17/2024,Access,Medium,49
9043,2445,9/26/2024,Technical,Medium,110
9044,2446,12/15/2024,Access,Low,41
9045,2447,11/19/2024,Technical,Low,34
9046,2447,9/24/2024,Technical,Low,45
9047,2447,12/3/2024,Technical,Low,28
9048,2447,9/4/2024,Technical,Low,20
9049,2447,12/11/2024,Technical,Medium,62
9050,2447,12/21/2024,Technical,Low,16
9051,2447,11/30/2024,Billing,Medium,53
9052,2447,12/12/2024,Access,Low,8
9053,2447,9/27/2024,Billing,Medium,51
9054,2448,9/3/2023,Billing,Medium,83
9055,2448,11/4/2023,Billing,Low,1
9056,2448,2/15/2024,Billing,Medium,18
9057,2449,11/14/2024,Billing,Medium,99
9058,2449,8/17/2024,Billing,Low,23
9059,2449,1/4/2024,Technical,Medium,45
9060,2449,5/30/2024,Technical,High,49
9061,2449,7/4/2024,Technical,Low,26
9062,2449,12/26/2024,Billing,Medium,67
9063,2449,11/15/2024,Technical,Medium,29
9064,2449,12/23/2024,Billing,Low,2
9065,2449,10/5/2024,Technical,Medium,78
9066,2449,11/4/2024,Technical,Medium,25
9067,2450,12/21/2024,Billing,High,30
9068,2450,11/28/2024,Access,Low,42
9069,2450,12/22/2024,Billing,High,58
9070,2451,5/8/2024,Billing,Medium,56
9071,2453,9/26/2024,Access,Medium,36
9072,2453,2/21/2024,Technical,High,10
9073,2453,3/4/2024,Access,Low,42
9074,2453,5/11/2024,Technical,Low,25
9075,2453,12/25/2024,Access,Low,26
9076,2454,11/18/2024,Technical,Medium,33
9077,2454,12/14/2024,Technical,Low,35
9078,2454,10/10/2024,Technical,Medium,50
9079,2454,9/23/2024,Technical,Low,10
9080,2455,5/26/2024,Billing,Medium,58
9081,2455,2/13/2024,Access,High,21
9082,2455,9/19/2024,Billing,Low,12
9083,2456,8/29/2024,Technical,Medium,81
9084,2456,9/18/2024,Billing,Medium,60
9085,2456,9/12/2024,Technical,Medium,102
9086,2456,9/19/2024,Billing,Medium,90
9087,2456,9/9/2024,Technical,High,64
9088,2456,10/5/2024,Billing,Medium,118
9089,2456,9/18/2024,Billing,Low,5
9090,2456,9/18/2024,Billing,Medium,83
9091,2456,9/4/2024,Billing,High,44
9092,2456,9/6/2024,Billing,Medium,14
9093,2458,7/13/2024,Billing,Medium,34
9094,2458,8/5/2024,Access,Medium,82
9095,2458,10/13/2024,Billing,Low,3
9096,2459,12/4/2024,Technical,Low,43
9097,2460,12/12/2024,Billing,Medium,64
9098,2460,8/1/2024,Technical,Medium,115
9099,2460,11/28/2024,Technical,Medium,26
9100,2460,12/21/2024,Billing,Low,11
9101,2461,6/11/2024,Technical,Low,1
9102,2461,5/31/2024,Billing,Medium,102
9103,2461,5/3/2024,Technical,Low,39
9104,2461,5/21/2024,Technical,Medium,82
9105,2461,6/18/2024,Billing,Low,34
9106,2461,6/27/2024,Billing,Medium,49
9107,2461,6/5/2024,Technical,Low,38
9108,2461,5/1/2024,Access,Low,37
9109,2461,6/13/2024,Technical,Medium,46
9110,2461,5/4/2024,Technical,Low,22
9111,2461,5/1/2024,Billing,Low,29
9112,2462,12/29/2024,Access,Medium,56
9113,2462,12/27/2024,Billing,Medium,19
9114,2462,12/28/2024,Access,Medium,26
9115,2462,12/27/2024,Billing,Medium,31
9116,2462,12/30/2024,Technical,Low,46
9117,2463,10/21/2024,Access,Low,10
9118,2463,10/10/2024,Access,Low,33
9119,2464,2/12/2024,Access,Low,31
9120,2464,12/16/2023,Technical,Medium,61
9121,2465,8/15/2024,Billing,Low,42
9122,2465,8/3/2024,Access,Medium,115
9123,2465,6/16/2024,Billing,High,47
9124,2466,2/24/2024,Billing,High,64
9125,2466,2/8/2024,Access,Low,43
9126,2466,8/24/2024,Access,Low,37
9127,2467,12/2/2024,Technical,Low,45
9128,2467,5/6/2024,Billing,Medium,57
9129,2467,11/8/2024,Billing,High,9
9130,2467,11/22/2024,Technical,Low,12
9131,2468,12/16/2023,Billing,Low,1
9132,2468,12/17/2023,Access,Low,21
9133,2468,9/16/2024,Billing,Low,6
9134,2468,11/1/2024,Technical,Low,43
9135,2468,10/14/2024,Billing,Medium,80
9136,2469,12/30/2024,Access,Low,6
9137,2470,12/13/2023,Access,Low,7
9138,2470,7/23/2023,Access,Medium,75
9139,2471,10/24/2024,Access,Medium,89
9140,2471,6/11/2024,Access,Medium,27
9141,2472,10/26/2024,Billing,High,64
9142,2472,10/2/2024,Access,Low,39
9143,2472,9/1/2024,Technical,Medium,91
9144,2473,6/4/2024,Billing,Low,1
9145,2473,9/23/2024,Billing,Low,39
9146,2474,12/18/2024,Technical,Low,26
9147,2474,12/24/2024,Access,Low,22
9148,2474,12/13/2024,Billing,Low,17
9149,2474,12/9/2024,Technical,Low,3
9150,2474,12/7/2024,Technical,Low,38
9151,2475,11/14/2024,Technical,Medium,26
9152,2475,12/11/2024,Access,Low,24
9153,2475,12/27/2024,Technical,High,24
9154,2475,12/29/2024,Technical,High,39
9155,2475,12/24/2024,Access,High,4
9156,2475,11/22/2024,Access,Medium,105
9157,2475,11/14/2024,Billing,Medium,36
9158,2475,11/21/2024,Billing,Low,35
